fixture,category,node_count,group,tool,format,raster_density,primary,eligible,expected_measured,measured_attempts,successes,failures,missing_measurements,median_ms,ci95_low_ms,ci95_high_ms,min_ms,q25_ms,q75_ms,p95_ms,max_ms,measured_output_hash_count,output_stable,output
jupyter_aws_eks,real-world,12,svg,graphviz-dot,svg,,True,True,20,20,20,0,0,75.35862449999999,73.94975,78.6090625,71.1855,73.68684375,79.187625,89.78800355,89.960667,1,True,renders/graphviz-dot/jupyter_aws_eks.svg
jupyter_aws_eks,real-world,12,png-primary,plantuml-dot,png,2.0,True,True,20,20,20,0,0,1164.505896,1160.682542,1190.776375,1121.616958,1159.006364,1201.8547704999999,2149.520648550002,4986.905875,1,True,renders/plantuml-dot/jupyter_aws_eks.png
jupyter_aws_eks,real-world,12,svg,plantuml-dot,svg,,True,True,20,20,20,0,0,867.073,855.6193335,887.6010415,840.2575,853.31490625,894.6040832499999,939.9900000000001,1217.998,1,True,renders/plantuml-dot/jupyter_aws_eks.svg
jupyter_k8s_oidc,real-world,23,png-primary,d2-dagre,png,2.0,True,True,20,20,20,0,0,123.244104,121.65125,124.39964549999999,118.910458,121.19445825,124.9728645,130.25830445000003,133.797291,1,True,renders/d2-dagre/jupyter_k8s_oidc.png
jupyter_k8s_oidc,real-world,23,svg,d2-dagre,svg,,True,True,20,20,20,0,0,19.854834,19.552916500000002,21.343270500000003,19.295125,19.5286565,21.806073,34.04048335,35.752542,1,True,renders/d2-dagre/jupyter_k8s_oidc.svg
jupyter_k8s_oidc,real-world,23,png-primary,mermaid-dagre,png,2.0,True,True,20,20,20,0,0,642.284396,637.7509170000001,650.8956459999999,627.562,636.471865,653.308323,692.3691354,698.389958,1,True,renders/mermaid-dagre/jupyter_k8s_oidc.png
jupyter_k8s_oidc,real-world,23,svg,mermaid-dagre,svg,,True,True,20,20,20,0,0,424.4450625,419.210875,440.68775,409.349417,418.178188,446.54307275,462.91040655000006,547.274958,1,True,renders/mermaid-dagre/jupyter_k8s_oidc.svg
jupyter_k8s_oidc,real-world,23,png-primary,graphviz-dot,png,2.0,True,True,20,20,20,0,0,291.0958125,289.1421045,297.91150000000005,282.921584,288.3634065,299.743292,357.83939345000005,403.678042,1,True,renders/graphviz-dot/jupyter_k8s_oidc.png
jupyter_k8s_oidc,real-world,23,svg,graphviz-dot,svg,,True,True,20,20,20,0,0,74.7425,73.381292,76.641042,71.247208,73.0485525,78.94450025,110.63081250000002,130.82425,1,True,renders/graphviz-dot/jupyter_k8s_oidc.svg
jupyter_k8s_oidc,real-world,23,png-primary,plantuml-dot,png,2.0,True,True,20,20,20,0,0,1232.817438,1207.5567085,1278.5077295,1180.554708,1205.18315625,1299.3274167499999,1472.4272937500007,2264.2935,1,True,renders/plantuml-dot/jupyter_k8s_oidc.png
